video_id,title,duration,thumbnail,upload_time,category,view_count,country,subscribers,genre,duration_seconds,upload_hour,upload_dayofweek,faces,has_text,brightness,vibrancy,contrast,color_variety,red_dominance,sharpness,aspect_ratio
vid_3935,#nothingphone3apro #iphone16promax #iphone16 #short #shorts #funny #funnyvideo #tech #technology,00:00:24,https://i.ytimg.com/vi/b0ad0aVB0_Y/default.jpg,2025-04-10 13:00:55+00:00,28,7130,India,48400,Science & Technology,24.0,13,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3936,Cool Tech Under $50 - March!,00:12:02,https://i.ytimg.com/vi/M7MJpa5lG9k/default.jpg,2025-03-08 14:00:26+00:00,28,348008,United States,2170000,Science & Technology,722.0,14,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3937,"🍂 Tech House Mix | November 2024 🍂 (Piero Pirupa, Matroda, Martin Ikin, Torren Foot...)",00:58:14,https://i.ytimg.com/vi/eGkaNXN5p_o/default.jpg,2024-11-08 16:00:42+00:00,10,174638,UNKNOWN,95200,Music,3494.0,16,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3938,charger sign #smartphone experiment #facts #tech,00:00:20,https://i.ytimg.com/vi/2b4RArTk3CU/default.jpg,2025-04-07 05:45:34+00:00,22,53148,UNKNOWN,9330,People & Blogs,20.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3939,Galaxy Trend Duos Vs Galaxy Trend Lite #samsung #smartphone #mobile #tech #retro #nostalgia #reels,00:00:11,https://i.ytimg.com/vi/2jougoNlf5k/default.jpg,2025-04-11 14:04:46+00:00,28,822,Algeria,39700,Science & Technology,11.0,14,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3940,How are they going to cool the Nintendo switch 2?? #carterpcs #tech #techtok #techfacts #nintendo,00:00:37,https://i.ytimg.com/vi/FF2o3OJUu2Y/default.jpg,2025-04-05 17:04:32+00:00,22,670264,United States,1640000,People & Blogs,37.0,17,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3941,Tech House Mix 2025 | FEBRUARY,01:03:20,https://i.ytimg.com/vi/vVyCPKy9zcg/default.jpg,2025-02-03 01:46:56+00:00,27,75632,Colombia,127000,Education,3800.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3942,Programming mems #fy #fyp #tech #techtok #soft #software #code #it #technology,00:00:06,https://i.ytimg.com/vi/bqj4aAHyhww/default.jpg,2025-04-10 06:07:19+00:00,28,37941,United States,66500,Science & Technology,6.0,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3943,Alle Displays sind von Samsung,00:00:51,https://i.ytimg.com/vi/UTRTDQQs8YU/default.jpg,2025-04-08 16:53:18+00:00,28,53007,Germany,62300,Science & Technology,51.0,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3944,vivo V50e is here - Sony Multifocal Portrait Camera Phone,00:12:58,https://i.ytimg.com/vi/dkDDMEZFoqE/default.jpg,2025-04-10 06:30:38+00:00,28,297077,India,15100000,Science & Technology,778.0,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3945,Top 10 Emerging Technologies of 2025 (According to Science),00:10:31,https://i.ytimg.com/vi/a34ZpoKP7hg/default.jpg,2024-12-05 20:56:32+00:00,28,110405,Sweden,195000,Science & Technology,631.0,20,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3946,अब Road पे chalte chalte गाड़ी Charge होगी 🤯,00:01:00,https://i.ytimg.com/vi/dOEiphA7Rdk/default.jpg,2025-04-09 13:00:58+00:00,2,815235,India,1420000,Autos & Vehicles,60.0,13,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3947,TOP 5 unusual phones #retro #Tech #unusual,00:00:55,https://i.ytimg.com/vi/ECBvIULNaOA/default.jpg,2025-04-06 13:07:44+00:00,28,71202,Ukraine,76100,Science & Technology,55.0,13,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3948,They Thought Trucks Could Drive Themselves😂 #trucking #ai #drivers #truckerlife #tech #reality,00:00:08,https://i.ytimg.com/vi/Wl30FnkgOG8/default.jpg,2025-04-07 03:54:21+00:00,2,167720,United States,91400,Autos & Vehicles,8.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3949,"Tech Sama Show #324 : Switch 2 a 470€, RX 9060XT 8Go? 9070 Flashé en XT",00:50:12,https://i.ytimg.com/vi/M4egG8vqJJg/default.jpg,2025-04-10 16:56:36+00:00,28,10309,UNKNOWN,201000,Science & Technology,3012.0,16,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3950,24 Hours No Tech - The Challenge 33K | @salemkinging,00:20:06,https://i.ytimg.com/vi/LFB76YaShvg/default.jpg,2025-03-30 15:30:15+00:00,28,19082,Nigeria,40700,Science & Technology,1206.0,15,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3951,BEFORE smartphone by Retro Tech #Retro #tech,00:00:18,https://i.ytimg.com/vi/Wex3EVtBio4/default.jpg,2025-03-19 16:39:38+00:00,28,131054,Ukraine,76100,Science & Technology,18.0,16,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3952,Iphone 16 Pro Max VS Samsung S25 Ultra🤯#tech #iphone #samsung #ai #shortsviral #shorts #mobile le,00:00:43,https://i.ytimg.com/vi/zTip7_ilLPY/default.jpg,2025-04-07 05:55:00+00:00,27,28075,India,6820,Education,43.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3953,infinix Note 50x 5g #techsciguy #bengalitechie #infinix #budgetphones #smartphone #shorts #tech,00:00:57,https://i.ytimg.com/vi/TOwQNvw6BiU/default.jpg,2025-03-25 16:35:32+00:00,28,61839,India,1660000,Science & Technology,57.0,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3954,What tech do I regret buying? #carterpcs #tech #techtok #techfacts #gaming #gamingpc #vr #visionpro,00:00:30,https://i.ytimg.com/vi/_5FrzAfkT-I/default.jpg,2025-04-06 17:01:33+00:00,22,393116,United States,1640000,People & Blogs,30.0,17,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3955,iQOO Z10 5G🔥 #shorts #shortvideo #short #shortsfeed #tech,00:00:37,https://i.ytimg.com/vi/IyL0r7Iq_V8/default.jpg,2025-04-08 07:00:08+00:00,28,32259,India,5860,Science & Technology,37.0,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3956,PRICE 700 🔥😱🤯 | #smartphone #tech #facts #iphone #knowledge #fact #new #latest #shortvideo,00:00:13,https://i.ytimg.com/vi/xuWPY3Qwrso/default.jpg,2025-04-10 15:22:20+00:00,22,8208,UNKNOWN,29000,People & Blogs,13.0,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3957,Lightweight Daily Tech EDC - Everyday Carry 2025,00:15:14,https://i.ytimg.com/vi/dUurpBDDnC8/default.jpg,2025-02-22 16:47:11+00:00,28,166577,Canada,960000,Science & Technology,914.0,16,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3958,Apple-ийн төхөөрөмжүүд аюулгүй юу? - Хакер Т.Ялгуун | NU Tech Podcast #13,00:57:34,https://i.ytimg.com/vi/fifTXJ_5vbI/default.jpg,2025-03-08 04:49:08+00:00,22,68287,United States,15500,People & Blogs,3454.0,4,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3959,"Tech News 1944 || Realme GT 7 Series, OPPO K13 Launch, Moto Edge 60 Stylus, BGMI ban in India Etc..",00:08:02,https://i.ytimg.com/vi/-dWSP3mOZW0/default.jpg,2025-04-10 14:30:00+00:00,28,147549,India,4760000,Science & Technology,482.0,14,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3960,"Tech News 1943 || Moto G stylus Launch,Samsung S25 Edge Launch,vivo X200 ultra,Mercedes E-bike.Etc..",00:09:14,https://i.ytimg.com/vi/qLYJly7oOac/default.jpg,2025-04-09 14:30:33+00:00,28,165694,India,4760000,Science & Technology,554.0,14,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3961,सस्ते Phone📱 मे 😱 #smartphone #tech #gadgets #youtubeshorts #shorts,00:00:16,https://i.ytimg.com/vi/dpN9wLdc_-M/default.jpg,2025-04-11 04:26:43+00:00,28,10915,India,2040,Science & Technology,16.0,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3962,#automobile #gaming #facts #tech #electric #funny #dramatech #technologygadgets #gadgets,00:00:16,https://i.ytimg.com/vi/IQvCydmSRQI/default.jpg,2025-04-10 02:20:28+00:00,28,31229,India,15700,Science & Technology,16.0,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3963,"Tita Lau LIVE @ Get Closer, Miami, USA, Tech House / House",00:20:18,https://i.ytimg.com/vi/gCUEXpI9rmk/default.jpg,2024-04-09 20:00:08+00:00,24,3886066,UNKNOWN,221000,Entertainment,1218.0,20,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3964,ঘরে পড়ে থাকা পুরোনো ফোনকে এইভাবে কাজে লাগাও 😊 || Tech Diary,00:00:40,https://i.ytimg.com/vi/BWJULjX5bhs/default.jpg,2025-04-09 10:10:00+00:00,28,288259,India,107000,Science & Technology,40.0,10,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3965,"Xiaomi X Pro QLED TV First Look & Quick Review ⚡ Best QLED TV @ ₹31,999",00:09:11,https://i.ytimg.com/vi/KexNisosc3w/default.jpg,2025-04-10 07:17:44+00:00,28,154398,India,15000000,Science & Technology,551.0,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3966,Tech House Mix 2025 | MARCH,01:00:44,https://i.ytimg.com/vi/Od7w8tM50o8/default.jpg,2025-03-02 15:16:31+00:00,27,76103,Colombia,127000,Education,3644.0,15,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3967,1Hack - Double Your Internet Speed Instantly!,00:11:24,https://i.ytimg.com/vi/S-vJIrQj7fI/default.jpg,2025-04-07 15:28:32+00:00,28,174538,India,15100000,Science & Technology,684.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3968,old barti ripples kase kare #smartphone #problemfix #tech #repair #facts #brokendisplay #shorts,00:00:29,https://i.ytimg.com/vi/DIs2iTqNytE/default.jpg,2025-04-10 14:19:42+00:00,28,1585,India,1240,Science & Technology,29.0,14,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3969,iOS 18.4 - 43+ Cosas Nuevas! | Apple Intelligence en Español,00:36:40,https://i.ytimg.com/vi/jXMPrwo-Uvw/default.jpg,2025-03-31 19:11:56+00:00,28,363666,Mexico,773000,Science & Technology,2200.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3970,3 Mind Blowing Gadgets For Children #techmaster,00:00:57,https://i.ytimg.com/vi/NSMtMcYhjG0/default.jpg,2024-11-30 12:28:33+00:00,28,4086367,India,4500000,Science & Technology,57.0,12,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3971,They Challenged Me to do this😨 @FilmoraWondershare #shorts,00:00:57,https://i.ytimg.com/vi/6IqIGU78-LE/default.jpg,2024-07-17 07:46:42+00:00,24,5670331,India,2450000,Entertainment,57.0,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3972,OPPO Find X8 Ultra Unboxing & First Look ⚡ The Most Ultra OPPO Phone!,00:09:40,https://i.ytimg.com/vi/v5gnMznxesw/default.jpg,2025-04-10 12:31:40+00:00,28,180672,India,15000000,Science & Technology,580.0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3973,"Tech News 1932 || Moto Razr 60 Ultra, OnePlus Pad 2 Pro, OPPO Find X8 Ultra, CMF Phone 2 Etc..",00:09:27,https://i.ytimg.com/vi/HYKDSeOxBsY/default.jpg,2025-03-24 14:35:10+00:00,28,206160,India,4760000,Science & Technology,567.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3974,THIN and Lightweight Tech EDC - Perfect Travel Gear!,00:13:00,https://i.ytimg.com/vi/wrHkI9-JbEA/default.jpg,2025-03-30 15:30:19+00:00,28,70214,Canada,960000,Science & Technology,780.0,15,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3975,"Tech News 1942 || iPad mini 7th Gen,Moto Edge 60 Stylus,Motorola Laptops launchTiny Pacemaker.Etc..",00:09:15,https://i.ytimg.com/vi/SDMUaNQkFy8/default.jpg,2025-04-08 14:54:07+00:00,28,143745,India,4760000,Science & Technology,555.0,14,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3976,realme Narzo 80 Pro Unboxing & First Look ⚡ Best Phone Under ₹20K ?,00:10:20,https://i.ytimg.com/vi/72LBqDEq-lE/default.jpg,2025-04-09 07:15:08+00:00,28,115776,India,12400000,Science & Technology,620.0,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3977,Manager Ka Introduction 😃 | Team Original #shorts #tech #manager #techmanager,00:00:59,https://i.ytimg.com/vi/5qWAF2jaGWE/default.jpg,2025-02-10 09:36:01+00:00,22,130539,India,43700,People & Blogs,59.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3978,3 Unique Student Gadgets - Let's Try #shorts #gadgets,00:00:35,https://i.ytimg.com/vi/bLRTahx5brM/default.jpg,2024-02-05 13:43:13+00:00,28,4875535,India,8340000,Science & Technology,35.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3979,We Messed Up | GCN Tech Show Ep. 379,00:28:22,https://i.ytimg.com/vi/O52YlaWb2ZU/default.jpg,2025-03-27 19:00:16+00:00,17,113582,United Kingdom,761000,Sports,1702.0,19,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3980,TECHENGUE HITS 2024 - SET EN VIVO | LO MAS ESCUCHADO latin tech - electronica comercial 🎧 TREEKOO,00:21:55,https://i.ytimg.com/vi/-1rJoayZAPc/default.jpg,2024-05-09 22:00:07+00:00,10,393378,Argentina,164000,Music,1315.0,22,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3981,"Tech News 1936 || POCO F7 Series , OnePlus 13 Mini, Vivo X200 ultra , JioHotstar, ChatGPT Etc..",00:10:03,https://i.ytimg.com/vi/EfKixQGVc58/default.jpg,2025-03-28 14:30:05+00:00,28,192594,India,4760000,Science & Technology,603.0,14,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3982,Galaxy S25 Ultra vs iPhone 16 Pro Max Detailed Comparison - உண்மையான ராஜா யார்?,00:18:55,https://i.ytimg.com/vi/Ka3dI94Iw84/default.jpg,2025-02-19 06:17:57+00:00,28,198283,India,993000,Science & Technology,1135.0,6,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3983,कैसे लगा 🤔.#information #knowledge #tech #upsc #upscexam #trending #viralvideo #facts #factsinhindi,00:00:10,https://i.ytimg.com/vi/6S4id3EHLMw/default.jpg,2025-04-10 12:32:59+00:00,22,22938,UNKNOWN,3290,People & Blogs,10.0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3984,Best Jumping China Car😂 #shorts #tech,00:00:18,https://i.ytimg.com/vi/3IJ63c9T6kU/default.jpg,2025-04-09 16:54:01+00:00,28,35168,UNKNOWN,596000,Science & Technology,18.0,16,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3985,"10 CHEAP TECH PRODUCTS YOU CAN BUY ON AMAZON & ONLINE 🔥 Gadgets under Rs100, Rs200, Rs500 and Rs1000",00:08:20,https://i.ytimg.com/vi/-8cFQ80qXQQ/default.jpg,2025-04-09 12:14:45+00:00,28,5339,India,1760000,Science & Technology,500.0,12,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3986,Best Mobile App for Talk  #trending #ytshorts #youtubeshorts #tech #gadgets,00:00:59,https://i.ytimg.com/vi/alo-M6K6VeE/default.jpg,2025-04-09 13:15:01+00:00,27,528431,India,4350000,Education,59.0,13,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3987,DJI NEO #dron #drone #drony #dji #fpv #tech,00:00:24,https://i.ytimg.com/vi/trnvhyM6P1k/default.jpg,2025-04-11 14:02:22+00:00,28,338,Czech Republic,4210,Science & Technology,24.0,14,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3988,iPhone 17 Air | Asus Zenfone In India | iPhone Price Increase | STM #432 | Technical Guruji🔥🔥🔥,00:14:52,https://i.ytimg.com/vi/FLIB2ftOCHI/default.jpg,2025-04-06 08:40:12+00:00,28,51204,India,23700000,Science & Technology,892.0,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3989,#telugu #funny #trending #comedy #telugu #tech #troll #duet#duet #song #art #asmr #shorts #anime#art,00:01:00,https://i.ytimg.com/vi/c8DSHC2Qr5w/default.jpg,2025-04-10 00:39:49+00:00,22,25877,India,11400,People & Blogs,60.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3990,😈 உருட்டா? 🤯 உண்மையா? SAMSUNG S25 Series |⭐️Tech SuperStar⭐️,00:30:39,https://i.ytimg.com/vi/4eCz8NkouVo/default.jpg,2025-02-23 05:00:04+00:00,28,331855,India,1380000,Science & Technology,1839.0,5,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3991,Cool New Tech of 2025,00:17:01,https://i.ytimg.com/vi/3iFcLvCnc84/default.jpg,2025-03-20 13:00:04+00:00,28,51788,United States,958000,Science & Technology,1021.0,13,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3992,What’s in My Travel Tech Bag - Programmer’s EDC,00:08:01,https://i.ytimg.com/vi/GpDiCA5Ywuc/default.jpg,2025-03-30 12:00:20+00:00,28,12946,United States,44500,Science & Technology,481.0,12,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3993,What’s in My Travel Tech Bag – EDC Essentials 2025,00:14:58,https://i.ytimg.com/vi/XO8Ff75Q2xg/default.jpg,2025-02-15 14:00:40+00:00,28,141017,United States,334000,Science & Technology,898.0,14,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3994,"iQOO Neo 10R Unboxing & Overview - SD 8s Gen 3 ,6400mAh - Best Gaming Smartphone under Rs.25,000 ?",00:08:54,https://i.ytimg.com/vi/yNjILD8V_TI/default.jpg,2025-03-11 11:41:20+00:00,28,333674,India,4170000,Science & Technology,534.0,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3995,Apple Launched NEW AI Features for India ! *Apple Intelligence*,00:14:14,https://i.ytimg.com/vi/zM5htgcZUiI/default.jpg,2025-04-02 17:40:26+00:00,28,386720,India,12400000,Science & Technology,854.0,17,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3996,Things have CHANGED! - Samsung S25 vs iPhone 16,00:13:09,https://i.ytimg.com/vi/IYR9h933AF0/default.jpg,2025-03-07 16:04:03+00:00,28,332572,India,5370000,Science & Technology,789.0,16,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3997,"🤯 Moto-வின் விடாமுயற்சி @ ₹10,000 | Moto G35 |⭐️Tech SuperStar⭐️",00:09:13,https://i.ytimg.com/vi/972SXYc9qZg/default.jpg,2024-12-27 09:49:39+00:00,28,395060,India,1380000,Science & Technology,553.0,9,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3998,"Tech ನ್ಯೂಸ್: ಬರಲಿದೆ OnePlus 13 Mini, Apple watchನಲ್ಲೆ ಕ್ಯಾಮೆರಾ, Airtel IP TV Plans, AI Takeover",00:10:08,https://i.ytimg.com/vi/miPmDEblcBw/default.jpg,2025-04-06 06:22:50+00:00,28,45576,India,1110000,Science & Technology,608.0,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_3999,My Tech Favourites and Regrets of 2024,00:16:10,https://i.ytimg.com/vi/6RMoqrlEWQY/default.jpg,2024-12-21 13:01:13+00:00,28,184848,United Kingdom,212000,Science & Technology,970.0,13,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4000,"moto Edge 60 Fusion XX Apr, Jio Big News, POCO F7 Series, iPhone 17 Ultra Coming, OneUI 7-#TTN1660",00:06:51,https://i.ytimg.com/vi/Lk-ot2xqtSc/default.jpg,2025-03-18 12:41:33+00:00,28,359808,India,15000000,Science & Technology,411.0,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4001,This Tablet is a Mini Theatre ! *Lenovo Idea Tab Pro*,00:13:08,https://i.ytimg.com/vi/f9l1FJ-GGtg/default.jpg,2025-03-21 14:59:22+00:00,28,415647,India,12400000,Science & Technology,788.0,14,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4002,Samsung S25 Ultra vs iPhone 16 Pro Max Camera Battle,00:18:26,https://i.ytimg.com/vi/undwfOwhVsw/default.jpg,2025-01-26 16:07:09+00:00,28,3878057,United Kingdom,20800000,Science & Technology,1106.0,16,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4003,Xiaomi 15 vs OnePlus 13 Full Comparison - I Cannot Pick One!,00:17:08,https://i.ytimg.com/vi/IQUA-GKWiqA/default.jpg,2025-03-27 06:30:12+00:00,28,121661,India,705000,Science & Technology,1028.0,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4004,"Snapdragon X Laptop Under Rs.65,000/- ONLY - ASUS Vivobook 16 X1607QA",00:13:44,https://i.ytimg.com/vi/fuVRgci0Dlg/default.jpg,2025-03-12 15:37:40+00:00,28,172774,India,1170000,Science & Technology,824.0,15,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4005,Favorite Tech & Accessories of 2024,00:16:01,https://i.ytimg.com/vi/PKhiXwwFPKU/default.jpg,2024-12-21 14:00:32+00:00,28,159553,United States,334000,Science & Technology,961.0,14,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4006,Xiaomi 15 Review | Mini But Marvellous?,00:15:11,https://i.ytimg.com/vi/-grVltc31ec/default.jpg,2025-03-18 14:00:01+00:00,28,120745,United Kingdom,1260000,Science & Technology,911.0,14,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4007,2025 Tech Essentials!,00:21:48,https://i.ytimg.com/vi/SNuK1q_lWfI/default.jpg,2025-03-11 14:00:29+00:00,28,62067,Belgium,203000,Science & Technology,1308.0,14,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4008,Kirby64.exe 😵‍💫 #arcade #gaming #retro #tech #tableroarcade #nintendo,00:00:54,https://i.ytimg.com/vi/8xH1yi2mPl4/default.jpg,2025-04-10 19:04:17+00:00,24,759,UNKNOWN,1230,Entertainment,54.0,19,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4009,Slow SSD? #tech #techtips #pc #computer #pcbuild,00:02:09,https://i.ytimg.com/vi/ZmkGe3v01yk/default.jpg,2025-04-10 04:52:45+00:00,28,22777,United States,89200,Science & Technology,129.0,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4010,System Design Basics for Free🤩#tech #technical#reels #softwaredeveloper #softwareengineer #college,00:00:40,https://i.ytimg.com/vi/Oh9ymqChQoM/default.jpg,2025-04-10 16:30:04+00:00,27,15584,India,52900,Education,40.0,16,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4011,BSNL 5G V/S JIO 5G V/S AIRTEL 5G : कोन है सब से Fast 👑 #shorts,00:00:57,https://i.ytimg.com/vi/TA1ntstMZ2s/default.jpg,2024-08-24 14:00:22+00:00,28,11756974,India,19200000,Science & Technology,57.0,14,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4012,Elon is finally leaving the government #carterpcs #tech #techtok #techfacts #elon #goverment #tesla,00:00:41,https://i.ytimg.com/vi/Mok335dJOP0/default.jpg,2025-04-05 20:01:25+00:00,22,741932,United States,1640000,People & Blogs,41.0,20,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4013,✈️ Fly in just ₹999 Now🤑 #traveller #travelvlog #tech #shorts,00:01:00,https://i.ytimg.com/vi/cER4yiA1wmQ/default.jpg,2024-08-18 08:51:46+00:00,28,13595888,India,8160000,Science & Technology,60.0,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4014,DARR GYA APPLE🤬#apple #samsung #s25ultra #tech,00:00:11,https://i.ytimg.com/vi/lGbcASOVYXs/default.jpg,2025-04-11 05:30:25+00:00,22,3992,UNKNOWN,81000,People & Blogs,11.0,5,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4015,"DJ V - MIX TECH HOUSE ( Afro, Hooked, Calypso, Rizz, Bololo, Lets go, Prendeh, La Movida )",00:47:03,https://i.ytimg.com/vi/l1iisG1dsz8/default.jpg,2025-01-28 20:03:47+00:00,10,71055,UNKNOWN,32600,Music,2823.0,20,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4016,Ugreen NAS: The Ultimate Storage #tech for Backing Up Data! #shorts #pc #UgreenNAS #technology,00:01:30,https://i.ytimg.com/vi/9J42zpX8C9w/default.jpg,2025-03-25 11:30:52+00:00,28,141405,United States,1890000,Science & Technology,90.0,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4017,LIVE CRYPTO TRADING || 11 APRIL || BITCOIN / ETHEREUM #cryptotrading #livetrading #bitcoin,00:00:00,https://i.ytimg.com/vi/7DHpYynxGv4/default_live.jpg,2025-04-11 13:08:09+00:00,27,4599,India,157000,Education,0.0,13,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4018,Should you buy Samsung Galaxy S25 #galaxys25 #smartphone #tech,00:00:53,https://i.ytimg.com/vi/A4kI8yo9mnY/default.jpg,2025-02-22 12:15:03+00:00,22,173779,India,129000,People & Blogs,53.0,12,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4019,It’s just launched and it’s so perfect 💀😰 #shorts #artificialintelligence #tech,00:00:40,https://i.ytimg.com/vi/wjkgZ1GsvRw/default.jpg,2025-02-23 02:47:37+00:00,28,1058290,India,502000,Science & Technology,40.0,2,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4020,मेरा iPhone हुआ चोरी😫#shorts,00:00:50,https://i.ytimg.com/vi/HEN6_CwABm0/default.jpg,2025-03-07 08:33:34+00:00,28,26836270,India,19200000,Science & Technology,50.0,8,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_4021,Super iphone ringtone 😯😯 #ringtone #smartphone #tech #ringtones #duet #funny #ringintone #cat,00:00:04,https://i.ytimg.com/vi/UEmJXf2bhE4/default.jpg,2025-04-11 01:25:00+00:00,22,12839,UNKNOWN,5980,People & Blogs,4.0,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
