video_id,original_title,cleaned_title,title_polarity,title_subjectivity,title_length_chars,title_length_words,avg_word_length,has_hashtag,hashtag_count,has_question,has_exclamation,has_shorts
vid_3693,Немецкий Монреаль маленький уголок Канады #shorts #travel #traveling,                                            shorts travel traveling,0.0,0.0,67,3,22.333333333333332,1,3,0,0,1
vid_3694,Wonders of Hawaii | The Most Amazing Places in Hawaii | Travel Video 4K,Wonders of Hawaii   The Most Amazing Places in Hawaii   Travel Video 4K,0.55,0.7,71,12,5.916666666666667,0,0,0,0,0
vid_3695,🤯12 CLEVER Travel Products *Designed By Engineers*, 12 CLEVER Travel Products  Designed By Engineers ,0.16666666666666666,0.8333333333333334,50,7,7.142857142857143,0,0,0,0,0
vid_3696,Shephard under Heli#kpkokurakani #travel #trending #shephard#comedyfilms,Shephard under Helikpkokurakani travel trending shephardcomedyfilms,0.0,0.0,67,6,11.166666666666666,1,5,0,0,0
vid_3697,My new travel companion ✈️ This dry shampoo powder is TSA approved! #hair #haircare #travel #carryon,My new travel companion    This dry shampoo powder is TSA approved  hair haircare travel carryon,0.03484848484848485,0.5272727272727272,96,15,6.4,1,4,0,1,0
vid_3698,Ye dil💔#travel #nature #mountains #love #shorts #viralshorts #song #trending #like #music #himachal,Ye dil travel nature mountains love shorts viralshorts song trending like music himachal,0.5,0.6,88,13,6.769230769230769,1,11,0,0,1
vid_3699,Wow this CRUISESHIP was really Satisfying 😍🤩 #cruise #travel #cruiseship #yt #ytshorts #ytviral,Wow this CRUISESHIP was really Satisfying    cruise travel cruiseship yt ytshorts ytviral,0.3,1.0,89,12,7.416666666666667,1,6,0,0,1
vid_3700,Are Filipina your type? #philippines #angelescity #expat #travel #vlog #love,Are Filipina your type  philippines angelescity expat travel vlog love,0.5,0.6,70,10,7.0,1,6,1,0,0
vid_3701,Learn basic paragliding training in Bir India #shortvideo #trending #travel #subscribe #viralvideo,Learn basic paragliding training in Bir India shortvideo trending travel subscribe viralvideo,0.0,0.125,93,12,7.75,1,5,0,0,0
vid_3702,TRAVELING ERA😜✈️ #colieincollege #travel #lifestyle #airport #outfitinspo #ootd #shorts,TRAVELING ERA    colieincollege travel lifestyle airport outfitinspo ootd shorts,0.0,0.0,80,9,8.88888888888889,1,7,0,0,1
vid_3703,5 BEST Travel Packing Hacks ✈️🧳 #shorts #youtubeshorts #travel,5 BEST Travel Packing Hacks     shorts youtubeshorts travel,1.0,0.3,59,8,7.375,1,3,0,0,1
vid_3704,SINGAPORE TRAVEL (2025) | 15 Awesome Things To Do In Singapore (+ Hidden Gems & Travel Tips),SINGAPORE TRAVEL  2025    15 Awesome Things To Do In Singapore    Hidden Gems   Travel Tips ,0.4166666666666667,0.6666666666666666,92,14,6.571428571428571,0,0,0,0,0
vid_3705,Beautiful Garden #love #dubaimiraclegarden #trending #travel #garden #miraclegarden #dubaigarden,Beautiful Garden love dubaimiraclegarden trending travel garden miraclegarden dubaigarden,0.675,0.8,89,9,9.88888888888889,1,7,0,0,0
vid_3706,Easy draw #drawing #art #draw #dance #funny #cat #travel #kpop #film #cute #comedy #cooking #cartoon,Easy draw drawing art draw dance funny cat travel kpop film cute comedy cooking cartoon,0.39444444444444443,0.9444444444444445,87,15,5.8,1,13,0,0,0
vid_3707,ليش المالديف مهددة بالاختفاء #travel,                             travel,0.0,0.0,35,1,35.0,1,1,0,0,0
vid_3708,കാവിലേക്ക് ഓടി കയറിയ വീരൻ #theyyam #entertainment #travel #theyyamkerala #tulunadu #boothakola,                          theyyam entertainment travel theyyamkerala tulunadu boothakola,0.0,0.0,88,6,14.666666666666666,1,6,0,0,0
vid_3709,Goa in March..!! #travel #fun #itmazdoors #love #traveldiaries #travelvlog #cute #coversong #goa,Goa in March     travel fun itmazdoors love traveldiaries travelvlog cute coversong goa,0.43333333333333335,0.6,87,12,7.25,1,9,0,1,0
vid_3710,Rob Beckett & Richard Ayoade Do St Petersburg | Travel Man FULL Episodes S4E1,Rob Beckett   Richard Ayoade Do St Petersburg   Travel Man FULL Episodes S4E1,0.35,0.55,77,12,6.416666666666667,0,0,0,0,0
vid_3711,#facts #travel #indianbikesdriving3dnewtodayupdate #funny,facts travel indianbikesdriving3dnewtodayupdate funny,0.25,1.0,53,4,13.25,1,4,0,0,0
vid_3712,I love this backpack. 😍 #vacation #travel #traveling #vacationmode,I love this backpack    vacation travel traveling vacationmode,0.5,0.6,62,8,7.75,1,4,0,0,0
vid_3713,Branded Fauji_New Rap Mantra Vashikaran #rap #brandedfauji #ytshort #airplane #travel  #trending,Branded Fauji New Rap Mantra Vashikaran rap brandedfauji ytshort airplane travel  trending,0.13636363636363635,0.45454545454545453,90,12,7.5,1,6,0,0,0
vid_3714,#bollywood #hindisong #song #bollywoodsongs #love #travel #desertadventures #travel #desertsafaris,bollywood hindisong song bollywoodsongs love travel desertadventures travel desertsafaris,0.5,0.6,89,9,9.88888888888889,1,9,0,0,0
vid_3715,Andaman tour in 25 seconds #nehabagga #restykamboj #travel,Andaman tour in 25 seconds nehabagga restykamboj travel,0.0,0.0,55,8,6.875,1,3,0,0,0
vid_3716,Kəlbəcər İsti Su#kəlbəcər #travel #azerbaijan #nature #келбаджар #mountains #istisu #кавказ #kavkaz,K lb c r  sti Suk lb c r travel azerbaijan nature           mountains istisu        kavkaz,0.0,0.0,90,15,6.0,1,9,0,0,0
vid_3717,Manjile bichhad gyi | Dubai City | Dubai Video #travel #dubai #trending #ytshorts #dubailfe #uae,Manjile bichhad gyi   Dubai City   Dubai Video travel dubai trending ytshorts dubailfe uae,0.0,0.0,90,13,6.923076923076923,1,6,0,0,1
vid_3718,Kumrat valley Charmistic Views #egzonibrahimi #nature #mountains #kalamvalley #travel #explore #fyp,Kumrat valley Charmistic Views egzonibrahimi nature mountains kalamvalley travel explore fyp,0.0,0.0,92,11,8.363636363636363,1,7,0,0,0
vid_3719,Beautiful girls#travel Firework Dust: Truck #shorts  Spin Tires Mud Mercedes Simula#shortvideok,Beautiful girlstravel Firework Dust  Truck shorts  Spin Tires Mud Mercedes Simulashortvideok,0.85,1.0,92,11,8.363636363636363,1,3,0,0,1
vid_3720,Kraków 🇵🇱: Best Place for Easter🐣 In Europe💯 #travel #poland #explore #polska #trending #shorts,Krak w     Best Place for Easter  In Europe  travel poland explore polska trending shorts,1.0,0.3,89,14,6.357142857142857,1,6,0,0,1
vid_3721,Travelling From Australia To Honiara Solomon Islands 🇸🇧 | Uma Telugu Traveller,Travelling From Australia To Honiara Solomon Islands      Uma Telugu Traveller,0.0,0.0,78,10,7.8,0,0,0,0,0
vid_3722,Wonders of Austria | Most Amazing Places in Austria | 4K Travel Guide,Wonders of Austria   Most Amazing Places in Austria   4K Travel Guide,0.55,0.7,69,11,6.2727272727272725,0,0,0,0,0
vid_3723,Best place in Switzerland #fy #travel #beautifuldestinations #switzerland #fyp #grindelwald,Best place in Switzerland fy travel beautifuldestinations switzerland fyp grindelwald,1.0,0.3,85,10,8.5,1,6,0,0,0
vid_3724,"Watch till the end.. Goa 🏖 is overrated, come to………. #shorts #travel #vlog #youtubeshorts #goa",Watch till the end   Goa   is overrated  come to     shorts travel vlog youtubeshorts goa,0.0,0.0,89,14,6.357142857142857,1,5,0,0,1
vid_3725,Wonders of Australia | The Most Amazing Places in Australia | Travel Documentary 4K,Wonders of Australia   The Most Amazing Places in Australia   Travel Documentary 4K,0.3666666666666667,0.4666666666666666,83,12,6.916666666666667,0,0,0,0,0
vid_3726,Is Philippines your perfect vacation? #expat #travel #angelescity #philippines ￼,Is Philippines your perfect vacation  expat travel angelescity philippines  ,1.0,1.0,76,9,8.444444444444445,1,4,1,0,0
vid_3727,Why are people traveling to Baku & Azerbaijan? #travel #baku #azerbaijan #almaty #passengerparamvir,Why are people traveling to Baku   Azerbaijan  travel baku azerbaijan almaty passengerparamvir,0.0,0.0,94,12,7.833333333333333,1,5,1,0,0
vid_3728,Richard Ayoade & Mel Giedroyc's Parisian Adventure | Travel Man FULL Episodes S2E2,Richard Ayoade   Mel Giedroyc s Parisian Adventure   Travel Man FULL Episodes S2E2,0.35,0.55,82,12,6.833333333333333,0,0,0,0,0
vid_3729,Best Budget SOLO Travel Destinations in INDIA which are SAFE for Female Travel | Khushboo Vasudeva,Best Budget SOLO Travel Destinations in INDIA which are SAFE for Female Travel   Khushboo Vasudeva,0.5,0.32222222222222224,98,15,6.533333333333333,0,0,0,0,0
vid_3730,Have a beautiful day 🙏🌏                       #algeria #ميناز #menez #menez19 #travel #سياحة #europe,Have a beautiful day                          algeria       menez menez19 travel       europe,0.85,1.0,93,9,10.333333333333334,1,7,0,0,0
vid_3731,jago Shubh ho #bollywood #music #song #love #trending #bolleywoodsong #travel #bollywoodcoversongs,jago Shubh ho bollywood music song love trending bolleywoodsong travel bollywoodcoversongs,0.5,0.6,90,11,8.181818181818182,1,8,0,0,0
vid_3732,சிவன் கோவில் வழிபாடு #godstory #kadhai #god #shiva #fact #viralvideo #devotionalsongs #love #travel,                     godstory kadhai god shiva fact viralvideo devotionalsongs love travel,0.5,0.6,90,9,10.0,1,9,0,0,0
vid_3733,फ्लाइट में टूटा हुआ बैग 😱#airplane #luggage #broken #ytshorts @Pkpfunnyvideo #travel #trending,                         airplane luggage broken ytshorts  Pkpfunnyvideo travel trending,-0.4,0.4,88,7,12.571428571428571,1,6,0,0,1
vid_3734,Wonders of Wyoming | The Most Amazing Places in Wyoming | Travel Video 4K,Wonders of Wyoming   The Most Amazing Places in Wyoming   Travel Video 4K,0.55,0.7,73,12,6.083333333333333,0,0,0,0,0
vid_3735,alone in hanoi // my first time solo traveling,alone in hanoi    my first time solo traveling,0.25,0.3333333333333333,46,8,5.75,0,0,0,0,0
vid_3736,රිදීගම | Travel with Chatura Rideegama,         Travel with Chatura Rideegama,0.0,0.0,38,4,9.5,0,0,0,0,0
vid_3737,Liburan ke China - Episode 1: Itinerary & Budget Trip ke Shanghai,Liburan ke China   Episode 1  Itinerary   Budget Trip ke Shanghai,0.0,0.0,65,10,6.5,0,0,0,0,0
vid_3738,Food challenge ||food||travel||#minivlog #shorts #food #travel,Food challenge   food  travel  minivlog shorts food travel,0.0,0.0,58,8,7.25,1,4,0,0,1
vid_3739,How to save money on kashmir trip,How to save money on kashmir trip,0.0,0.0,33,7,4.714285714285714,0,0,0,0,0
vid_3740,4 Apps You NEED To Know Before Travelling To Japan #japan,4 Apps You NEED To Know Before Travelling To Japan japan,0.0,0.0,56,11,5.090909090909091,1,1,0,0,0
vid_3741,Wonders of Fiji | The Most Amazing Places in Fiji | Travel Video 4K,Wonders of Fiji   The Most Amazing Places in Fiji   Travel Video 4K,0.55,0.7,67,12,5.583333333333333,0,0,0,0,0
vid_3742,switzerland travel vlog 2025 🇨🇭 the most beautiful country (and most expensive $$),switzerland travel vlog 2025    the most beautiful country  and most expensive    ,0.3375,0.675,82,11,7.454545454545454,0,0,0,0,0
vid_3743,"Bicol Region 2025 Travel Guide: Top 25 Things to Do + Food, Itinerary & Expenses + Budget Tour Vlog",Bicol Region 2025 Travel Guide  Top 25 Things to Do   Food  Itinerary   Expenses   Budget Tour Vlog,0.5,0.5,99,16,6.1875,0,0,0,0,0
vid_3744,Why Travel Vloggers Never Show This Side of China?,Why Travel Vloggers Never Show This Side of China ,0.0,0.0,50,9,5.555555555555555,0,0,1,0,0
vid_3745,airport Maldives..✈️ #maldives #vlogger #travel #shortsfeed #shortsviral #youtubeshorts,airport Maldives     maldives vlogger travel shortsfeed shortsviral youtubeshorts,0.0,0.0,81,8,10.125,1,6,0,0,1
vid_3746,Richard Ayoade & Bob Mortimer LOL times in Hamburg | Travel Man FULL Episodes S8E4,Richard Ayoade   Bob Mortimer LOL times in Hamburg   Travel Man FULL Episodes S8E4,0.575,0.625,82,13,6.3076923076923075,0,0,0,0,0
vid_3747,Bidin Waknat Kena Kutuk Dengan Bella & Kimberly | Travel EV Balik Ganu - EP02,Bidin Waknat Kena Kutuk Dengan Bella   Kimberly   Travel EV Balik Ganu   EP02,0.0,0.0,77,12,6.416666666666667,0,0,0,0,0
vid_3748,Through the forests and villages of Jharkhand | Meghalaya Trip | EP -  11 |,Through the forests and villages of Jharkhand   Meghalaya Trip   EP    11  ,0.0,0.0,75,11,6.818181818181818,0,0,0,0,0
vid_3749,Singapore 2025 Travel Guide - by a LOCAL!,Singapore 2025 Travel Guide   by a LOCAL ,0.0,0.0,41,7,5.857142857142857,0,0,0,1,0
vid_3750,Ladakh Tourist Places | Ladakh Bike Trip | Ladakh Itinerary | Ladakh Budget | Leh Ladakh Tour Guide,Ladakh Tourist Places   Ladakh Bike Trip   Ladakh Itinerary   Ladakh Budget   Leh Ladakh Tour Guide,0.0,0.0,99,14,7.071428571428571,0,0,0,0,0
vid_3751,Which Muslim country should I visit first? 🌍☪️ #muslim #travel #summer #holiday,Which Muslim country should I visit first      muslim travel summer holiday,0.25,0.3333333333333333,75,11,6.818181818181818,1,4,1,0,0
vid_3752,Traveling From Fiji 🇫🇯 To Vanuatu 🇻🇺 | Uma Telugu Traveller,Traveling From Fiji    To Vanuatu      Uma Telugu Traveller,0.0,0.0,59,8,7.375,0,0,0,0,0
vid_3753,EXUMA BAHAMAS VLOG: the perfect tropical girls trip,EXUMA BAHAMAS VLOG  the perfect tropical girls trip,1.0,1.0,51,8,6.375,0,0,0,0,0
vid_3754,How To Travel SIQUIJOR Philippines 🇵🇭 (BEST Things To Do) 2025,How To Travel SIQUIJOR Philippines     BEST Things To Do  2025,1.0,0.3,62,10,6.2,0,0,0,0,0
vid_3755,#viralvideo #shorts #shortvideo #short #shortsvideo #video #viralshorts #bhojpuri #travel #trending,viralvideo shorts shortvideo short shortsvideo video viralshorts bhojpuri travel trending,0.0,0.3,89,10,8.9,1,10,0,0,1
vid_3756,ranking Ishowspeed traveling funny moments#ishowspeed #funny #moments,ranking Ishowspeed traveling funny momentsishowspeed funny moments,0.25,1.0,66,7,9.428571428571429,1,3,0,0,0
vid_3757,Sapa Vietnam 2025 Travel Guide: Places to Visit & Things to Do • Itinerary & Expenses • Budget Vlog,Sapa Vietnam 2025 Travel Guide  Places to Visit   Things to Do   Itinerary   Expenses   Budget Vlog,0.0,0.0,99,15,6.6,0,0,0,0,0
vid_3758,Bidin Waknat Tak Yakin Kereta EV Boleh Jalan Jauh? | Travel EV Balik Ganu - EP01,Bidin Waknat Tak Yakin Kereta EV Boleh Jalan Jauh    Travel EV Balik Ganu   EP01,0.0,0.0,80,14,5.714285714285714,0,0,1,0,0
vid_3759,Esse foi nosso ÚLTIMO DESTINO. T02E52,Esse foi nosso  LTIMO DESTINO  T02E52,0.0,0.0,37,6,6.166666666666667,0,0,0,0,0
vid_3760,COSE più ASSURDE (forse) in GIAPPONE #travel #viaggiare #giappone,COSE pi  ASSURDE  forse  in GIAPPONE travel viaggiare giappone,0.0,0.0,62,9,6.888888888888889,1,3,0,0,0
vid_3761,How to Spend 48 Hours in Marrakesh 🇲🇦 Morocco Travel Guide | Top Things To Do,How to Spend 48 Hours in Marrakesh    Morocco Travel Guide   Top Things To Do,0.5,0.5,77,14,5.5,0,0,0,0,0
vid_3762,WONDERS OF CANADA | Most Magnificent Places in Canada | Travel Documentary 4K,WONDERS OF CANADA   Most Magnificent Places in Canada   Travel Documentary 4K,0.5,0.5,77,11,7.0,0,0,0,0,0
vid_3763,The BEST Sights & Street Food in Taipei 🇹🇼 Ultimate Travel Guide,The BEST Sights   Street Food in Taipei    Ultimate Travel Guide,0.5,0.65,64,10,6.4,0,0,0,0,0
vid_3764,Wonders of Portugal | The Most Amazing Places in Portugal | Travel Video 4K,Wonders of Portugal   The Most Amazing Places in Portugal   Travel Video 4K,0.55,0.7,75,12,6.25,0,0,0,0,0
vid_3765,Wonders of British Columbia | The Most Amazing Places in British Columbia | Travel Video 4K,Wonders of British Columbia   The Most Amazing Places in British Columbia   Travel Video 4K,0.275,0.35,91,14,6.5,0,0,0,0,0
vid_3766,LAKE SUPERIOR CIRCLE TOUR - Superior Overland Tour - Travel Documentary,LAKE SUPERIOR CIRCLE TOUR   Superior Overland Tour   Travel Documentary,0.4666666666666666,0.6,71,9,7.888888888888889,0,0,0,0,0
vid_3767,Places you must visit before you die 🤯✨🌎 #vacation #travel #beautifuldestinations #nature,Places you must visit before you die     vacation travel beautifuldestinations nature,0.0,0.0,85,11,7.7272727272727275,1,4,0,0,0
vid_3768,#hadzabe #hadzabetribe #marry #funny #wildlife #challenge #africa #comedy #travel #viralreel,hadzabe hadzabetribe marry funny wildlife challenge africa comedy travel viralreel,0.25,1.0,82,10,8.2,1,10,0,0,0
vid_3769,"3 days ALONE in hong kong 🇭🇰 every thing i ate, things to do & exploring a NEW city",3 days ALONE in hong kong    every thing i ate  things to do   exploring a NEW city,0.13636363636363635,0.45454545454545453,83,17,4.882352941176471,0,0,0,0,0
vid_3770,How to Spend 5 DAYS in ISTANBUL Turkey | Travel Itinerary,How to Spend 5 DAYS in ISTANBUL Turkey   Travel Itinerary,0.0,0.0,57,10,5.7,0,0,0,0,0
vid_3771,Brazil’s magic under 30 seconds! #travelamore #travel #brazil #rio #riodejaneiro #riocarnaval #party,Brazil s magic under 30 seconds  travelamore travel brazil rio riodejaneiro riocarnaval party,0.5,1.0,93,13,7.153846153846154,1,7,0,1,0
vid_3772,Wonders of Vietnam - The Most Amazing Places in Vietnam - Travel Video 4K,Wonders of Vietnam   The Most Amazing Places in Vietnam   Travel Video 4K,0.55,0.7,73,12,6.083333333333333,0,0,0,0,0
vid_3773,10 Most DANGEROUS European Countries Right Now | Risk Assessment & Travel Warnings You MUST Know!,10 Most DANGEROUS European Countries Right Now   Risk Assessment   Travel Warnings You MUST Know ,0.04642857142857143,0.4839285714285714,97,14,6.928571428571429,0,0,0,1,0
vid_3774,Wonders of Africa | The Most Beautiful Countries to Visit in Africa | Travel Video 4K,Wonders of Africa   The Most Beautiful Countries to Visit in Africa   Travel Video 4K,0.675,0.75,85,14,6.071428571428571,0,0,0,0,0
vid_3775,Wonders of Armenia | The Most Amazing Places in Armenia | Travel Video 4K,Wonders of Armenia   The Most Amazing Places in Armenia   Travel Video 4K,0.55,0.7,73,12,6.083333333333333,0,0,0,0,0
vid_3776,❤️😍 #jaydwarkadhish #love #travel,    jaydwarkadhish love travel,0.5,0.6,30,3,10.0,1,3,0,0,0
vid_3777,"SOLO TRAVEL to BARCELONA Vlog | La Sagrada, Getting Braids, Shopping, tapas & more ( +Travel Guide)",SOLO TRAVEL to BARCELONA Vlog   La Sagrada  Getting Braids  Shopping  tapas   more    Travel Guide ,0.5,0.5,99,14,7.071428571428571,0,0,0,0,0
vid_3778,Khana bana rahi thai #comedy #live #funny #indian #love #reels #shorts #memes #villagelife #work,Khana bana rahi thai comedy live funny indian love reels shorts memes villagelife work,0.29545454545454547,0.7000000000000001,86,14,6.142857142857143,1,10,0,0,1
vid_3779,"COMEDY DARBAR S2 | Bhuthan Movie Special Trailer | Hari Bansha Acharya, Pooja Chand, Binod, Sushank",COMEDY DARBAR S2   Bhuthan Movie Special Trailer   Hari Bansha Acharya  Pooja Chand  Binod  Sushank,0.35714285714285715,0.5714285714285714,99,14,7.071428571428571,0,0,0,0,0
vid_3780,Minimum effort #funny #comedy #couple #explore #shorts #marriage,Minimum effort funny comedy couple explore shorts marriage,0.25,1.0,58,8,7.25,1,6,0,0,1
vid_3781,When he has EXTREMELY CHILL PARENTS 🥲 #youtubeshorts #comedy #memes #relationship #love #relatable,When he has EXTREMELY CHILL PARENTS   youtubeshorts comedy memes relationship love relatable,0.1875,0.8,92,12,7.666666666666667,1,6,0,0,1
vid_3782,How does your family react? #funny #movie #family #comedy #awkward,How does your family react  funny movie family comedy awkward,-0.175,1.0,61,10,6.1,1,5,1,0,0
vid_3783,Maheji Don // Mr NILU // Lukesh // New Sambalpuri Comedy Video // Mr NILU comedy,Maheji Don    Mr NILU    Lukesh    New Sambalpuri Comedy Video    Mr NILU comedy,0.13636363636363635,0.45454545454545453,80,12,6.666666666666667,0,0,0,0,0
vid_3784,Finally pasting 😮‍💨🤕 #minivlog #collegehaul #seafood #travelfood #comedy #collegelifememes#funny,Finally pasting      minivlog collegehaul seafood travelfood comedy collegelifememesfunny,0.0,1.0,89,8,11.125,1,7,0,0,0
vid_3785,3 IDIOTS SAMBALPURI COMEDY// ALEX RUDRA // SUMIT// BARSHA // MANOJ,3 IDIOTS SAMBALPURI COMEDY   ALEX RUDRA    SUMIT   BARSHA    MANOJ,-0.8,0.8,66,9,7.333333333333333,0,0,0,0,0
vid_3786,Cure mil gaya🤣 #relatable #comedy #funny #saasbahu #toxic,Cure mil gaya  relatable comedy funny saasbahu toxic,0.25,1.0,52,8,6.5,1,5,0,0,0
vid_3787,AKE JOKE - बैंड बाजा Part_2 | BAND BAJA COMEDY | DESI COMEDY | NEW COMEDY JOKE |MJO @MakeJokeOf,AKE JOKE             Part 2   BAND BAJA COMEDY   DESI COMEDY   NEW COMEDY JOKE  MJO  MakeJokeOf,0.13636363636363635,0.45454545454545453,95,14,6.785714285714286,0,0,0,0,0
vid_3788,കിളിപ്പച്ച🤣 | Finish | Cinematic Me #comedy  #funny  #shorts,              Finish   Cinematic Me comedy  funny  shorts,0.125,0.6,57,6,9.5,1,3,0,0,1
vid_3789,Bade Khatarnak Log Hai 🫣😂 #shorts #comedy #funny #youtubeshorts #sameerkhan0926 #trending,Bade Khatarnak Log Hai    shorts comedy funny youtubeshorts sameerkhan0926 trending,0.25,1.0,83,10,8.3,1,6,0,0,1
vid_3790,Dhoka Hogya 😨 #neetubisht #comedy #lakhneet #funny #shortvideos #youtubeshorts #trending,Dhoka Hogya   neetubisht comedy lakhneet funny shortvideos youtubeshorts trending,0.25,1.0,81,9,9.0,1,7,0,0,1
vid_3791,A Royal in Paradise,A Royal in Paradise,0.0,0.0,19,4,4.75,0,0,0,0,0
vid_3792,Free pani puri…😂😂😂 #comedy #shots #kannada,Free pani puri     comedy shots kannada,0.4,0.8,39,6,6.5,1,3,0,0,0
vid_3793,Chapati kate…😅😂😂 #kannada #comedy #shots #teamkuchiku,Chapati kate     kannada comedy shots teamkuchiku,0.0,0.0,49,6,8.166666666666666,1,4,0,0,0
vid_3794,ठकनी ननैद  l Maithili Comedy 2025 l RAMOL WALI MAITHILI COMEDY | #maithilicomedy,           l Maithili Comedy 2025 l RAMOL WALI MAITHILI COMEDY   maithilicomedy,0.0,0.0,79,10,7.9,1,1,0,0,0
vid_3795,Memangati || મેમાનગતી || Comedy Video || Deshi Comedy ll,Memangati                Comedy Video    Deshi Comedy ll,0.0,0.0,56,6,9.333333333333334,0,0,0,0,0
vid_3796,భలే తెల్లగా ఉన్నాడండి .. తిప్పి చూడరా  🤣| Bendu Apparao R M P Comedy Scenes Part 4 | Allari Naresh,                                          Bendu Apparao R M P Comedy Scenes Part 4   Allari Naresh,0.0,0.0,98,11,8.909090909090908,0,0,0,0,0
vid_3797,Kanya Pujan Wala Business 🤣 #neetubisht #comedy #lakhneet #funny #minivlog #youtubeshorts #trending,Kanya Pujan Wala Business   neetubisht comedy lakhneet funny minivlog youtubeshorts trending,0.25,1.0,92,11,8.363636363636363,1,7,0,0,1
vid_3798,Blue Collar Comedy Tour: One For The Road,Blue Collar Comedy Tour  One For The Road,0.0,0.1,41,8,5.125,0,0,0,0,0
vid_3799,बलात्कार की कोशिश आई पुलिस umesh nishad | awadhi comedy,                           umesh nishad   awadhi comedy,0.0,0.0,55,4,13.75,0,0,0,0,0
vid_3800,जब शहर की लड़की की शादी गांव में हो जाए 😜🤪 Comedy Shorts #comedy #funny #keshavshashivlogs #shorts,                                           Comedy Shorts comedy funny keshavshashivlogs shorts,0.25,1.0,94,6,15.666666666666666,1,4,0,0,1
vid_3801,లేవలేని అత్తకి వంగలేని కోడలు 🤣😂 Part-14 || Allari Aarathi || Comedy Videos #trendingshorts  #funny,                                Part 14    Allari Aarathi    Comedy Videos trendingshorts  funny,0.25,1.0,96,8,12.0,1,2,0,0,1
vid_3802,Chicken shop sothanaigal 😅 #shorts #shortvideo #shortsfeed #trending #funny #comedy #like,Chicken shop sothanaigal   shorts shortvideo shortsfeed trending funny comedy like,-0.175,0.975,82,10,8.2,1,7,0,0,1
vid_3803,Siblings Fun😅Part-27😂Wait for Twist🤣 #shorts #youtubeshorts #trending #siblings #twist #fun #end,Siblings Fun Part 27 Wait for Twist  shorts youtubeshorts trending siblings twist fun end,0.3,0.2,89,14,6.357142857142857,1,7,0,0,1
vid_3804,School Memories ✨🤩✨ #comedy #comedyvideo #shorts #youtubeshorts #funny #funnyvideo,School Memories     comedy comedyvideo shorts youtubeshorts funny funnyvideo,0.25,1.0,76,8,9.5,1,6,0,0,1
vid_3805,"Lavell Crawford: New Look, Same Funny (Extended Edition)",Lavell Crawford  New Look  Same Funny  Extended Edition ,0.12878787878787878,0.5265151515151515,56,8,7.0,0,0,0,0,0
vid_3806,Just Indian Things 😂 #comedy #comedyvideo #shorts #youtubeshorts #funny #funnyvideo,Just Indian Things   comedy comedyvideo shorts youtubeshorts funny funnyvideo,0.25,1.0,77,9,8.555555555555555,1,6,0,0,1
vid_3807,గన్ థ జగన్ 🤣 | #shorts #youtubeshorts #comedy #shortvideo #viral,               shorts youtubeshorts comedy shortvideo viral,0.0,0.0,59,5,11.8,1,5,0,0,1
vid_3808,இந்த அவமானம் உனக்கு தேவையா 🤗 | Nagaraj sangeetha  #shorts #funny #comedy,                               Nagaraj sangeetha  shorts funny comedy,0.25,1.0,69,5,13.8,1,3,0,0,1
vid_3809,लड़की देखौती / Ladki Dekhwati / Mix Comedy Zone /#Comedyn_Golu_lal /#funny /#trendig /#Comedy,               Ladki Dekhwati   Mix Comedy Zone  Comedyn Golu lal  funny  trendig  Comedy,0.25,1.0,89,11,8.090909090909092,1,4,0,0,0
vid_3810,बेटी के रिश्ते मे रूकावट #shorts #funny #comedy #shortvideo #funnyvideo #rishta,                         shorts funny comedy shortvideo funnyvideo rishta,0.25,1.0,73,6,12.166666666666666,1,6,0,0,1
vid_3811,காசு🤑இல்லாம சாப்பிட போறோம்..🤣😂 #shorts // Troll Boy Karan,                               shorts    Troll Boy Karan,0.0,0.0,56,4,14.0,1,1,0,0,1
vid_3812,बुआ के घर रहने का मजा #buaa #funny #comedy #shortvideo #funnyvideo #shorts,                      buaa funny comedy shortvideo funnyvideo shorts,0.25,1.0,68,6,11.333333333333334,1,6,0,0,1
vid_3813,गोल रोटी VS Indian Parents 😜🤪 Comedy Shorts #comedy #funny #trending #youtubeshorts #shorts,         VS Indian Parents    Comedy Shorts comedy funny trending youtubeshorts shorts,0.25,1.0,86,10,8.6,1,5,0,0,1
vid_3814,EID ME KAPDA | ईद में कपड़ा | ঈদ মে কাপড় |  surjapuri Natok comedy video 2025 | @lovelyfunjoke,EID ME KAPDA                                 surjapuri Natok comedy video 2025    lovelyfunjoke,0.0,0.0,95,9,10.555555555555555,0,0,0,0,0
vid_3815,Moni ah follow panuraga poriki pasanga 😂 #shorts #shortvideo #shortsfeed #youtubeshorts #comedy,Moni ah follow panuraga poriki pasanga   shorts shortvideo shortsfeed youtubeshorts comedy,0.0,0.0,90,11,8.181818181818182,1,5,0,0,1
vid_3816,లేవలేని అత్తకి వంగలేని కోడలు 🤣😂 Part-15 || Allari Aarathi || Comedy Videos #trendingshorts  #funny,                                Part 15    Allari Aarathi    Comedy Videos trendingshorts  funny,0.25,1.0,96,8,12.0,1,2,0,0,1
vid_3817,बाप बेटे की एक कहानी #comedy #love #girlfriends #funny #shortvideo #funnyvideo #lovestory,                     comedy love girlfriends funny shortvideo funnyvideo lovestory,0.375,0.8,82,7,11.714285714285714,1,7,0,0,0
