video_id,title,duration,thumbnail,upload_time,category,view_count,country,subscribers,genre
vid_4053,Smart Home Tech That ACTUALLY Improved My Quality Of Life.,00:09:09,https://i.ytimg.com/vi/FaWvst_NCPU/default.jpg,2024-10-04T01:00:27Z,28,387260,United Kingdom,83200,Science & Technology
vid_4054,Worst Phone Of 2025 | iPhone 16e Review,00:23:49,https://i.ytimg.com/vi/OGjwCmn_XI0/default.jpg,2025-03-14T14:00:07Z,28,132715,United Kingdom,1260000,Science & Technology
vid_4055,bahamas spring break vlog *chaotic girls trip*,00:57:14,https://i.ytimg.com/vi/WBi6l4hDHhY/default.jpg,2025-03-30T14:00:13Z,22,306794,United States,336000,People & Blogs
vid_4056,weekly vlog! Jamaica girls trip + SheaMoisture brand trip + meeting new ppl &more! Allyiahsface vlog,00:35:37,https://i.ytimg.com/vi/pimV5bxwpNE/default.jpg,2025-03-26T20:01:08Z,22,173429,United States,876000,People & Blogs
vid_4057,Paun paun 😂🤣♥️ #daizyaizy #vlog #mountains #lifestyle,00:00:28,https://i.ytimg.com/vi/oj4iLVA87-8/default.jpg,2025-04-08T10:23:46Z,22,7044377,UNKNOWN,4720000,People & Blogs
vid_4058,I THREW A PARTY TO CELEBRATE MY BBL (watch at ur own risk) II Bea Borres,00:17:18,https://i.ytimg.com/vi/jYtmViNS10w/default.jpg,2025-04-10T10:01:06Z,22,124881,UNKNOWN,689000,People & Blogs
vid_4059,De REPENTE PAI SOLO AOS 30 #music #vlogumdiacomigo #cozinha #vlogcomigo #vlog,00:01:01,https://i.ytimg.com/vi/8cuWt4ICblk/default.jpg,2025-04-08T00:10:10Z,22,163204,Brazil,452000,People & Blogs
vid_4060,Train Mein Bukhar 😏 #mariakhan #shorts @sadimkhan03 @mukeem03,00:01:00,https://i.ytimg.com/vi/-2d0LrMrsWA/default.jpg,2024-05-29T04:30:00Z,22,3924678,India,5380000,People & Blogs
vid_4061,Antiqueño for a Week by Alex Gonzaga,00:42:17,https://i.ytimg.com/vi/md7K-3xbYlg/default.jpg,2025-04-06T04:00:46Z,22,2201173,Philippines,14500000,People & Blogs
vid_4062,Lifestyle vlog | #minivlog #villagerlifestyle #lifestyle #lifestylevideo #vlog,00:00:37,https://i.ytimg.com/vi/WZxU1Nj8SfM/default.jpg,2025-04-10T01:11:31Z,24,140400,UNKNOWN,197000,Entertainment
vid_4063,Minivlog#412 😅1st time mutton biriyani panna😵‍💫||Mutton biriyani with mutton chukka #diml #food,00:01:00,https://i.ytimg.com/vi/HyyZAlZAKoE/default.jpg,2025-04-02T10:29:09Z,22,1658755,India,1440000,People & Blogs
vid_4064,Sahjan ki sabzi 🤮 #shorts #vlog #minivlog #trending,00:01:00,https://i.ytimg.com/vi/3UZ0d-lj8QU/default.jpg,2025-04-05T13:52:17Z,22,1111121,India,675000,People & Blogs
vid_4065,SPOILING BUNTIS FOR A DAY | ZEINAB HARAKE,00:30:34,https://i.ytimg.com/vi/R-1eOan_vys/default.jpg,2025-04-08T13:39:21Z,22,1591309,Philippines,14600000,People & Blogs
vid_4066,VLOG: DRUGA KUCHNIA - DRUGIE ŻYCIE - JUŻ MI SIĘ CHCE NA NOWO,00:34:49,https://i.ytimg.com/vi/cp6AQ4OvCaM/default.jpg,2025-04-10T06:10:05Z,22,17337,Poland,50800,People & Blogs
vid_4067,Mela me ye kya mila 😱#shorts #ytshorts #trending #youtubeshorts #minivlog #vlog,00:00:49,https://i.ytimg.com/vi/xVaEV53e1VI/default.jpg,2025-04-04T13:16:00Z,22,310981,India,1750000,People & Blogs
vid_4068,Best Toy 😃 In The World 🌍 | Mini Vlog | #shorts #minivlog #vlog #toys,00:00:55,https://i.ytimg.com/vi/gRJZnk7Po58/default.jpg,2025-04-10T10:36:20Z,24,2435255,India,6410000,Entertainment
vid_4069,mini vlog 😍❤️ #explore #festival #minivlog #divyavlogs #babyboy #exploremore #yt #family #trending,00:01:00,https://i.ytimg.com/vi/aF8tEuKEbKM/default.jpg,2025-04-08T14:29:04Z,26,1976158,UNKNOWN,1300000,Howto & Style
vid_4070,Mini Vlog And What I Eat In A Day✨💫🤍 #bindaaskavya #minivlog #bindasskavyalatest,00:00:51,https://i.ytimg.com/vi/36Q82YBBM_k/default.jpg,2025-03-26T07:37:18Z,22,2698935,India,5680000,People & Blogs
vid_4071,Mera Sukoon ♥️😍🌸 #daizyaizy #vlog #lifestyle #love #sukoon,00:00:34,https://i.ytimg.com/vi/75-daycNtAo/default.jpg,2025-04-08T04:28:57Z,22,1877607,UNKNOWN,4720000,People & Blogs
vid_4072,Papa ko pehli baar hug kiya 🥹♥️ | #shorts #minivlog #vlog,00:00:56,https://i.ytimg.com/vi/4c3ajM3SKnY/default.jpg,2025-04-03T12:51:12Z,22,3629029,India,1700000,People & Blogs
vid_4073,Mujhe fir se loot liya 😱|#shorts #ytshorts #trending #youtubeshorts #minivlog #vlog,00:00:44,https://i.ytimg.com/vi/6kZ0BvSjmdg/default.jpg,2025-04-01T14:12:20Z,22,1362710,India,982000,People & Blogs
vid_4074,Happy birthday to me🥹🥰❤️ #bindaaskavya #kavyalifestyle #vlog #birthday,00:00:20,https://i.ytimg.com/vi/3w47aM1wHho/default.jpg,2025-04-03T05:18:09Z,22,3554233,India,5680000,People & Blogs
vid_4075,Đi Lên Bản Người La Hủ Hữu Duyên Gặp CHAO VLOG Được Mời ở Lại Trên Bản.,00:43:54,https://i.ytimg.com/vi/s5eluiMCV1A/default.jpg,2025-04-07T11:00:16Z,22,42401,Vietnam,160000,People & Blogs
vid_4076,Sri Rama navami vlog |  #minivlog#ram #vlog #hindu #lifestyle #ramnavami,00:00:41,https://i.ytimg.com/vi/d8NgW-KsLGw/default.jpg,2025-04-07T02:03:32Z,24,759903,UNKNOWN,197000,Entertainment
vid_4077,apne insan he dusman hota hai 🥹 #minivlog #vlog #vlogging #shorts #dailyvlog #vlogger,00:00:46,https://i.ytimg.com/vi/BQ6o78-RxCU/default.jpg,2025-04-04T14:30:05Z,22,1341179,India,946000,People & Blogs
vid_4078,mummy ko nahi chorunga 😡 #minivlog #vlog #vlogging #shorts #dailyvlog #vlogger,00:00:39,https://i.ytimg.com/vi/3QnFQJtbkJ4/default.jpg,2025-04-07T14:30:01Z,22,872966,India,946000,People & Blogs
vid_4079,Mo Bapa Ghara vlog part 1 #viralvideo #minivlog #youtubeshorts #vlog #viralshorts,00:00:58,https://i.ytimg.com/vi/P3IqfAtRXC0/default.jpg,2025-04-10T11:13:46Z,22,75074,UNKNOWN,234000,People & Blogs
vid_4080,“Mummy”ghar se jari hai🥺❤️|Miss.Hosiyar|#shorts #vlog #minivlog #408,00:00:55,https://i.ytimg.com/vi/KRLqd-NyBnk/default.jpg,2025-04-03T10:35:00Z,22,647350,India,6230000,People & Blogs
vid_4081,“Gehu katai”shuru ho gyi😍❤️|Miss.Hosiyar|#shorts #vlog #minivlog #412,00:00:54,https://i.ytimg.com/vi/8Bfo9K6Do-E/default.jpg,2025-04-08T15:20:00Z,22,1601985,India,6230000,People & Blogs
vid_4082,BOYFRIEND VLOG | surprising me with my two favorite things because i was sick & sad!🤭🩷#boyfriend,00:00:26,https://i.ytimg.com/vi/fS_0CYAxguc/default.jpg,2025-04-06T16:55:51Z,22,199678,United States,1370000,People & Blogs
vid_4083,Indian Army ki wajah se nahi khaya 😱 | #shorts #minivlog #vlog,00:00:59,https://i.ytimg.com/vi/X_JFe-x2Nxs/default.jpg,2025-03-24T11:50:13Z,22,3181944,India,1700000,People & Blogs
vid_4084,DAILY VLOG NOURA BERANGKAT BUKBER DI SEKOLAH #dailyvlog #GRWM #getreadywithme,00:00:55,https://i.ytimg.com/vi/-SAp6KlWZrQ/default.jpg,2025-03-18T21:04:44Z,24,2680126,UNKNOWN,1220000,Entertainment
vid_4085,Bhen ka Parcel mtlb mera Parcel😁 | Anju Mor | #ytshorts #minivlog #vlog #shorts,00:01:00,https://i.ytimg.com/vi/DeO_PDXuDC8/default.jpg,2025-04-05T08:57:30Z,22,1695586,India,7560000,People & Blogs
vid_4086,Max Recover From Virus #vlog,00:00:31,https://i.ytimg.com/vi/R72ufR_1Ixg/default.jpg,2025-04-10T08:30:14Z,22,545705,India,1770000,People & Blogs
vid_4087,VLOG| BIG NANDZ IS HOSTING OUR EVENT |UNBOXING NEW DAYBED | CLEAN WITH ME |RELOCATING FROM CAPE TOWN,00:53:34,https://i.ytimg.com/vi/6lqijeYZMlo/default.jpg,2025-04-06T17:38:19Z,27,97275,South Africa,143000,Education
vid_4088,Meri Saas Mujse Milne Aayi #explore #fashiontrends #trending #grwm #shortsfeed #vlog,00:00:49,https://i.ytimg.com/vi/eNGcLvbkG3Y/default.jpg,2025-04-07T09:31:04Z,22,257639,India,359000,People & Blogs
vid_4089,A Shopping Day🤩❤️ #minivlog #adayinmylife #shortsviral #shorts #shopping #shoppingvlog #vlog,00:01:00,https://i.ytimg.com/vi/Cg_pXcb8LsE/default.jpg,2025-04-08T14:31:40Z,26,195769,India,432000,Howto & Style
vid_4090,Unfiltered with Ruchika *mini Vlog* #youtubeshorts #ytshorts #shorts,00:00:57,https://i.ytimg.com/vi/XTp-_4H8rB4/default.jpg,2025-04-01T11:16:22Z,22,1680521,India,677000,People & Blogs
vid_4091,kuch accha nahi lagraha 🥹 #minivlog #vlog #vlogging #shorts #dailyvlog #vlogger,00:00:48,https://i.ytimg.com/vi/q1GDXBDEJt4/default.jpg,2025-04-03T14:30:24Z,22,1568732,India,946000,People & Blogs
vid_4092,“Ladka pasand karna muskil hai”😂❤️|Miss.Hosiyar|#shorts #vlog #minivlog #413 #grwm,00:01:00,https://i.ytimg.com/vi/eK1Ly7fY_Hw/default.jpg,2025-04-10T14:35:02Z,22,500210,India,6230000,People & Blogs
vid_4093,দুপুরে ঘুম থেকে উঠলাম 🥘🤯😱   #bengalivideo #shorts #shortvideo #minivlog #vlog #viralvideo #trending,00:01:00,https://i.ytimg.com/vi/e2CL-8YTLG4/default.jpg,2024-12-22T09:58:50Z,22,1148856,India,1540000,People & Blogs
vid_4094,Mini Vlog Day 820 | My Watch Collection⌚️ #minivlog #chanrav #shorts,00:01:00,https://i.ytimg.com/vi/-C1ZCzcZbzo/default.jpg,2025-04-01T12:31:49Z,23,420441,India,842000,Comedy
vid_4095,Drumstick ki sabzi kaisi hoti hai ? 😄#shorts #vlog #minivlog #trending,00:00:58,https://i.ytimg.com/vi/9frk8GIl00c/default.jpg,2025-04-04T13:51:00Z,22,1293334,India,675000,People & Blogs
vid_4096,Pudhu business🔥🤪 #shorts #trending #sunday #vlog #minivlog #viralvideo,00:00:48,https://i.ytimg.com/vi/BjIdBynOYhk/default.jpg,2024-11-24T12:47:51Z,22,4071101,India,1460000,People & Blogs
vid_4097,İki Günlük Vlog. Ecrin Su Çoban. Nisan 2025,00:31:21,https://i.ytimg.com/vi/nkuI5w_olSc/default.jpg,2025-04-11T13:48:42Z,22,45319,Turkey,2490000,People & Blogs
vid_4098,Phone banwane aaye bacche 😢 #minivlog #vlog,00:00:29,https://i.ytimg.com/vi/AJxQ3a3EYpk/default.jpg,2025-04-06T03:21:25Z,22,12716080,UNKNOWN,38200,People & Blogs
vid_4099,Mera Eid Ka Black Suit 🥰 #mariakhan #shorts @sadimkhan03 @mukeem03,00:00:58,https://i.ytimg.com/vi/JoGVeK0iq0k/default.jpg,2025-04-04T04:30:15Z,22,5235447,India,5380000,People & Blogs
vid_4100,Mera Haath jal gya 🥹 #shorts #vlog #minivlog #trending,00:00:57,https://i.ytimg.com/vi/1FfHlkxW0N0/default.jpg,2025-04-02T14:04:56Z,22,884931,India,675000,People & Blogs
vid_4101,Dard se jaan nikl jati 😭|| #vlog  #minivlog #shorts,00:00:55,https://i.ytimg.com/vi/RRXfHLXY9YM/default.jpg,2025-04-10T12:00:45Z,24,6880,UNKNOWN,14500,Entertainment
vid_4102,夜更かしVLOG🛋️🌛年一作るか作らないかのお弁当喜んでくれた❕👦🏻🥚春に向けてルームウェア買い足そうかな〜🍒🪽#ナイトルーティン #夜vlog #おうちvlog #生活音vlog,00:00:48,https://i.ytimg.com/vi/ajwP-soK3N4/default.jpg,2025-04-04T12:00:08Z,22,328633,UNKNOWN,174000,People & Blogs
vid_4103,Boxing with Neeraj Goyat!🥊 (I WON)  #shorts #vlog,00:00:50,https://i.ytimg.com/vi/L01wfNnldE0/default.jpg,2025-04-08T12:08:24Z,24,615910,India,3930000,Entertainment
vid_4104,Gaon chale Ham 😱😇 #trending #vlog #youtubeshorts _0145,00:00:44,https://i.ytimg.com/vi/mBXKG7l7bWQ/default.jpg,2025-04-08T13:17:16Z,22,962715,India,1750000,People & Blogs
vid_4105,Aaj mummy nai geet dale..#minivlog #vlog #viralvideo #family #village #shortvideo #shorts,00:00:34,https://i.ytimg.com/vi/VpiSBfiMH6g/default.jpg,2025-04-04T11:31:09Z,24,2080511,India,85300,Entertainment
vid_4106,Birthday vlog coming tomorrow at 6pm🫶🏻💗😍 #arishfakhan #birthday #vlog #family #celebration,00:00:46,https://i.ytimg.com/vi/9LlMjHRYvfk/default.jpg,2025-04-06T13:10:51Z,26,262618,India,2870000,Howto & Style
vid_4107,Samsung ka itna purana banane ke liye aaya 😢 #minivlog #vlog,00:00:34,https://i.ytimg.com/vi/UOUIOHLtXlg/default.jpg,2025-04-10T03:13:06Z,22,1308165,UNKNOWN,38200,People & Blogs
vid_4108,matar kachodi recipe 🥰😋 #newminivlog #vlog #ashortaday #shorts #minivlog - 200,00:00:48,https://i.ytimg.com/vi/C61E3lCOjLY/default.jpg,2025-04-08T13:17:13Z,23,541647,India,742000,Comedy
vid_4109,Mini Vlog : Navami Kanjak Poojan ❤️✨🙏🏻 Navratri ✨ #youtubeshorts #shorts #minivlog #navratri,00:00:44,https://i.ytimg.com/vi/TMTPE7HuS6c/default.jpg,2025-04-06T07:42:08Z,26,676869,India,1340000,Howto & Style
vid_4110,Com Juju #explorar #vlog,00:00:15,https://i.ytimg.com/vi/L_E8rqwb1pk/default.jpg,2025-04-10T23:08:36Z,24,29014,Brazil,2080000,Entertainment
vid_4111,What I Eat In A Day🙈🌝 #bindaaskavya #minivlog #kavyalifestyle #vlog,00:00:45,https://i.ytimg.com/vi/guMYL800jvk/default.jpg,2025-03-23T07:27:02Z,22,1406452,India,5680000,People & Blogs
vid_4112,Paneer tikka aise hi khaliya ☹️ #shorts #vlog #minivlog #trending,00:00:58,https://i.ytimg.com/vi/Tn0CnoPcCtg/default.jpg,2025-04-06T13:55:16Z,22,671681,India,675000,People & Blogs
vid_4113,DAILY VLOG NOURA IKUT HALAL BI HALAL KELUARGA #dailyvlog #grwm #getreadywithme,00:01:00,https://i.ytimg.com/vi/cNB4e9S6wz4/default.jpg,2025-04-04T08:42:01Z,24,5903200,UNKNOWN,1220000,Entertainment
vid_4114,Mummy Ko Chuhe 🐁 Se Dara Diya 💀😂 #shorts #minivlog #ashortaday #vlog #tranding #cats #cat,00:00:37,https://i.ytimg.com/vi/7H-zCt193zY/default.jpg,2025-02-27T13:16:00Z,22,11621160,India,7230000,People & Blogs
vid_4115,Woke up at 6am to Study☀️🌷 Early morning study vlog 📚 #youtubeshorts # minivlog#study,00:00:59,https://i.ytimg.com/vi/NTcPKT010n8/default.jpg,2025-04-07T10:45:03Z,22,377010,India,290000,People & Blogs
vid_4116,The Final Week 💀 PEAK WEEK ☠️ #trending #lifestyle #fitness #motivation #vlog #explore,00:00:57,https://i.ytimg.com/vi/tIYEfXseJE8/default.jpg,2025-04-03T14:01:07Z,22,634946,UNKNOWN,450000,People & Blogs
vid_4117,mummy ka tabiya bohot kahrab hogaiya 😭 #minivlog #vlog #vlogging #shorts #dailyvlog #vlogger,00:00:44,https://i.ytimg.com/vi/nAZDE6pnlyQ/default.jpg,2025-04-09T14:30:35Z,22,682008,India,946000,People & Blogs
vid_4118,Asmr timestamped 4am morning routine vlog for the airport 🤍 #asmr #morning #vlog,00:00:54,https://i.ytimg.com/vi/MiEN-b2CQf8/default.jpg,2025-04-11T13:47:13Z,24,6381,UNKNOWN,481000,Entertainment
vid_4119,Home birth delivery lovely vlog ❤️🥰#birthvlog #natural #newbornbaby,00:01:00,https://i.ytimg.com/vi/6Q2fyCHbGZk/default.jpg,2025-03-25T04:13:32Z,27,11488912,UNKNOWN,24900,Education
vid_4120,Aaj diya taiji nai banwara..#minivlog #vlog #viralvideo #family #village #shortvideo #shorts,00:00:48,https://i.ytimg.com/vi/LbFiSOnGXy0/default.jpg,2025-04-05T11:28:28Z,24,327200,India,85300,Entertainment
vid_4121,SINO KAYA ANG KAMUKHA???,00:11:18,https://i.ytimg.com/vi/nJwUfZBTPyY/default.jpg,2025-04-10T11:54:38Z,27,99191,UNKNOWN,3580000,Education
vid_4122,Aaj “bhai” ki aarti utarungi😂😍|Miss.Hosiyar|#shorts #vlog #minivlog #409,00:00:59,https://i.ytimg.com/vi/fZpMR2AYrNo/default.jpg,2025-04-04T10:45:07Z,22,756244,India,6230000,People & Blogs
vid_4123,One day with my CRAZY NAILS🙉 #beauty #nails #nailart #vlog #routinevlog,00:00:33,https://i.ytimg.com/vi/LBPpjzwmIbw/default.jpg,2024-11-21T09:51:24Z,22,74674681,UNKNOWN,12000000,People & Blogs
vid_4124,“Navratri Look”🌸Buddhudev ki demand😍|Miss.Hosiyar|#shorts #vlog #minivlog #410,00:01:00,https://i.ytimg.com/vi/-IDMQRVoJCE/default.jpg,2025-04-05T14:35:00Z,22,1600565,India,6230000,People & Blogs
vid_4125,this duo🥹🎀 #abhishekmalhan #fukrainsaan #pandagang #viral #edit #vlog #fyp #fun #cute #rubinadilaik,00:00:35,https://i.ytimg.com/vi/YCISuomjVR4/default.jpg,2025-04-05T15:05:40Z,22,4851225,India,804000,People & Blogs
vid_4126,TAMANG BUHAT,00:16:38,https://i.ytimg.com/vi/F8zXUG46gXQ/default.jpg,2025-04-11T10:00:24Z,24,213409,Philippines,6680000,Entertainment
vid_4127,Um wie viel Uhr steht ihr auf? 🙈💓 #cleangirl #vlog,00:00:47,https://i.ytimg.com/vi/9IfeeTf80Uw/default.jpg,2025-04-05T13:01:18Z,24,26933,UNKNOWN,40900,Entertainment
vid_4128,Shadi me chale😘|#shorts #ytshorts #trending #youtubeshorts #minivlog #vlog,00:00:51,https://i.ytimg.com/vi/-Ue5NTMGY3E/default.jpg,2025-03-24T13:26:46Z,22,874493,India,1750000,People & Blogs
vid_4129,After school routine🎀☁️ #afterschool #school #routine #study #studywithme #productivity #vlog,00:00:30,https://i.ytimg.com/vi/i4PPg6n3frI/default.jpg,2025-04-05T14:45:07Z,22,5630572,UNKNOWN,167000,People & Blogs
vid_4130,Caty Ka Naya Mahal 🏠💀 | Mini Vlog #shorts #minivlog #ashortaday #vlog #tranding #cats #cat,00:00:43,https://i.ytimg.com/vi/v4i0zcfYBh0/default.jpg,2025-04-04T13:40:01Z,22,37178732,India,7230000,People & Blogs
vid_4131,KIZ İSTEME ve NİŞAN MERASİMİ💖DUYGUSAL ANLAR🥹HAZIRLIKLAR✅ALDIK GİTTİ💃🏼,00:20:47,https://i.ytimg.com/vi/GpDPnBvknqk/default.jpg,2025-04-11T07:30:07Z,22,80123,Turkey,312000,People & Blogs
vid_4132,Me chali “Nani ke Ghar”😍❤️|Miss.Hosiyar|#shorts #vlog #minivlog #407,00:00:55,https://i.ytimg.com/vi/WKn0jIN_rxc/default.jpg,2025-04-02T15:45:02Z,22,1841215,India,6230000,People & Blogs
vid_4133,Motu Ko Aaye 16 Stitches 🪡 #175 Mini Vlog #trending #viral #shorts,00:00:53,https://i.ytimg.com/vi/s7SLufJrzKo/default.jpg,2024-05-17T12:30:41Z,22,9949467,UNKNOWN,838000,People & Blogs
vid_4134,Minivlog#601||😋 Sunday special biryani || 6Apr || #shorts #vlog #home #minivlog #biryani #tamil,00:00:59,https://i.ytimg.com/vi/gVFFMdmLDGg/default.jpg,2025-04-07T05:40:56Z,24,454390,UNKNOWN,596000,Entertainment
vid_4135,"college vlog 🎀 @ yale | productive study days, exploring campus, hanging w friends",00:23:25,https://i.ytimg.com/vi/EszC47ijjgs/default.jpg,2025-04-10T16:16:14Z,1,24487,United States,260000,Film & Animation
vid_4136,4th Navratri Look💜| Anju Mor | #ytshorts #minivlog #grwm #trending #navratri,00:01:00,https://i.ytimg.com/vi/fDWzwwT5V18/default.jpg,2025-04-03T14:30:37Z,22,4989899,India,7560000,People & Blogs
vid_4137,Humare Ghar Eid 2025 ki Dawath ka VLOG in Urdu Hindi - RKK,00:13:57,https://i.ytimg.com/vi/Jv63k3t38ag/default.jpg,2025-04-07T10:00:31Z,24,219217,United States,5800000,Entertainment
vid_4138,Eu achava #explorar #vlog,00:00:10,https://i.ytimg.com/vi/9NvMUxH9SJs/default.jpg,2025-04-10T14:59:58Z,24,224299,Brazil,2080000,Entertainment
vid_4139,“Finally Mene Car Kharid Li”😍❤️|Miss.Hosiyar|#shorts #vlog #minivlog #394 #newcar,00:00:57,https://i.ytimg.com/vi/6jjcWu1Z2D0/default.jpg,2025-03-06T11:30:04Z,22,3396967,India,6230000,People & Blogs
vid_4140,Eid vlog 😍 #minivlog #shorts #vlog,00:01:00,https://i.ytimg.com/vi/oeZmZW9VPzM/default.jpg,2025-04-05T12:30:01Z,24,464613,Bangladesh,189000,Entertainment
vid_4141,"my last ever uni vlog💌: last school days, city with friends, birthday dinners, productive days",00:15:39,https://i.ytimg.com/vi/coYpEe6BUHA/default.jpg,2025-04-07T14:00:52Z,22,157652,UNKNOWN,1840000,People & Blogs
vid_4142,ISS AADMI KE DAANT HEERE KE HAIN😳,00:16:53,https://i.ytimg.com/vi/fSAkdDdfN3o/default.jpg,2025-04-11T08:03:31Z,22,234009,India,3720000,People & Blogs
vid_4143,Organizing Mommy Pinty's Messy Drawers with @winniewong | Toni Gonzaga,00:15:00,https://i.ytimg.com/vi/UOszLWFq9js/default.jpg,2025-04-11T10:53:15Z,22,86658,Philippines,7780000,People & Blogs
vid_4144,"20₹ vs 20,000₹ Drawing 😱 #minivlog #vlog #viralvideo #trending #ytshorts",00:00:59,https://i.ytimg.com/vi/_ZrWvvAQrCk/default.jpg,2025-04-10T10:52:29Z,24,134612,India,1210000,Entertainment
vid_4145,Mummy papa ke sath mela 😍|#shorts #ytshorts #trending #youtubeshorts #minivlog #vlog,00:00:50,https://i.ytimg.com/vi/QQrx8jW3qmc/default.jpg,2025-04-04T14:56:42Z,22,401010,India,982000,People & Blogs
vid_4146,Youtuber bnna aasan nhi hai 😢 #shorts #ytshort #minivlog #sejalgabashorts,00:00:47,https://i.ytimg.com/vi/Kd73RxP_Y1o/default.jpg,2024-11-18T10:30:23Z,22,414296,UNKNOWN,1600000,People & Blogs
vid_4147,Summer special Watermelon 🍉 Icecream🍦😋#shorts #vlog #minivlog #dailyblog #olidaandimdat,00:00:57,https://i.ytimg.com/vi/Kn7VxHSlaqA/default.jpg,2025-04-05T10:01:35Z,23,2486861,UNKNOWN,1360000,Comedy
vid_4148,Ye Kya ho raha hai 😱|#shorts #ytshorts #trending #youtubeshorts #minivlog #vlog,00:01:00,https://i.ytimg.com/vi/6dY8oSc3j10/default.jpg,2025-03-31T14:13:20Z,22,1152075,India,1750000,People & Blogs
vid_4149,New look try karte hei 🫣 #vlog #minivlog #trending,00:00:44,https://i.ytimg.com/vi/FCG2CuwW_Mw/default.jpg,2025-03-30T14:08:07Z,22,10294964,India,3520000,People & Blogs
vid_4150,Sunny Singh Ka Filmy Tadka – Paneer Bhurji & Lassi Ke Saath! @FarahKhanK,00:17:31,https://i.ytimg.com/vi/LHnIIDA2YCk/default.jpg,2025-04-11T07:30:07Z,22,237438,India,1470000,People & Blogs
vid_4151,BMW X5 ki New Look 😍 Manali Long Trip ke liye Ready ❤️ Taking Delivery of NEW CAR,00:10:07,https://i.ytimg.com/vi/0o4vvvtGcH4/default.jpg,2025-04-11T04:04:47Z,24,65549,India,901000,Entertainment
vid_4152,Shaadi ki tension 😱😭 #trending #vlog #ashortaday _0143,00:00:51,https://i.ytimg.com/vi/YFEtSKDnO8Q/default.jpg,2025-04-06T14:00:38Z,22,1279324,India,1750000,People & Blogs
vid_4153,"daily vlog 🍪 day at home as an introvert, getting life back together, baking, romanticizing life",00:15:22,https://i.ytimg.com/vi/TwS4GTnrbUc/default.jpg,2025-01-29T09:19:31Z,27,504160,Tunisia,280000,Education
vid_4154,SUGOD LUTO GANG (SURPRISE BWISIT KAY CHAD KINIS) | BEKS BATTALION,00:24:24,https://i.ytimg.com/vi/sVDpjk-jjaE/default.jpg,2025-04-08T09:01:07Z,23,528534,Philippines,2770000,Comedy
vid_4155,DAILY VLOG - zase nestíhačky 😰 nové nehty | KIM LY,00:24:37,https://i.ytimg.com/vi/oQ90oATV4lA/default.jpg,2025-04-10T15:01:15Z,24,8481,Czech Republic,57500,Entertainment
vid_4156,Itne Sare Boxes 📦 Ek Saath Kaise 🫣| ExploreTheUnseen2.0,00:20:12,https://i.ytimg.com/vi/eRKCTFJooFk/default.jpg,2025-04-11T06:00:29Z,22,137358,India,1280000,People & Blogs
vid_4157,どんな嘘ついた？🤥 #vlog #生活音 #メイク  #ルーティン,00:00:43,https://i.ytimg.com/vi/zRf3rvQT6rQ/default.jpg,2025-04-01T00:00:44Z,22,42310,UNKNOWN,1730,People & Blogs
vid_4158,Finally my first car 🥹🙏 #vlog -260 #minivlog #ashortaday #tranding,00:00:50,https://i.ytimg.com/vi/EyBw-uBXOC8/default.jpg,2025-04-05T13:54:45Z,22,22107553,India,11500000,People & Blogs
vid_4159,Visiting My Husband's Childhood Home & School🥹🏡🫶 #biharibahu #visitinghusbandsvillage #biharisasural,00:01:00,https://i.ytimg.com/vi/AxzaIabtJa4/default.jpg,2025-04-07T10:03:00Z,22,625163,India,200000,People & Blogs
vid_4160,Bache Ki Aisi Haalat Nhi Dekhi Gyi😢 | We Need Help 🙏🏼 | Sufiyan and Nida ♥️,00:26:21,https://i.ytimg.com/vi/qoSCuANcM0Y/default.jpg,2025-04-11T06:30:27Z,24,114428,India,8220000,Entertainment
vid_4161,Finally good new aa gaye 🥳 | Thakor’s family vlogs,00:29:59,https://i.ytimg.com/vi/KVVB_jplxdw/default.jpg,2025-04-10T03:07:01Z,22,161387,India,82800,People & Blogs
vid_4162,"Our New Beginning❤️Grand Reception Party🥳Vlog,Kitni Salami,Gifts🎁Milye? I LifeWithMaryam",00:24:09,https://i.ytimg.com/vi/RdS1eTvpFCo/default.jpg,2025-04-11T09:00:39Z,22,137352,Pakistan,96500,People & Blogs
vid_4163,ঢাকার কাছে মাটির বাড়িতে থাকার অভিজ্ঞতা🌿 Matir Maya Eco Resort in Gazipur,00:25:47,https://i.ytimg.com/vi/ngKJp-jb3gA/default.jpg,2025-04-11T07:50:01Z,19,18398,Bangladesh,193000,Travel & Events
vid_4164,Aaj ham mele mein gaye #dailuroutine #minivlog #vlog #marwadilife #shortvideo #familyvlog #vlog,00:00:42,https://i.ytimg.com/vi/8xLtt6s-OR4/default.jpg,2025-04-07T03:30:05Z,22,25305,India,13500,People & Blogs
vid_4165,jcの遠出する1日に密着. :+° #fjc#beauty#vlog #cosmetics,00:00:40,https://i.ytimg.com/vi/MppGg8s9Gd0/default.jpg,2024-08-18T10:34:01Z,22,231000,UNKNOWN,15300,People & Blogs
vid_4166,nisha🥹❤️ #abhishekmalhan #fukrainsaan #pandagang #viral #edit #vlog #fyp #fun #cute #love #trending,00:00:33,https://i.ytimg.com/vi/U2WWVa9N06Y/default.jpg,2025-04-05T16:01:16Z,22,3846569,India,804000,People & Blogs
vid_4167,Friends and Family back in Vlog😍New Friend entry in Dubai❤️,00:38:35,https://i.ytimg.com/vi/07KKKOvxbr8/default.jpg,2025-04-07T14:15:31Z,22,4248389,Pakistan,6440000,People & Blogs
